Fecha de despacho Solicitada,cluster_id_dia,ventana,n_nodos,n_pedidos,volumen_cluster_m3,peso_cluster_kg,dist_prom_deposito_km,dist_max_deposito_km,distancia_estimada_ruta_km,tiempo_viaje_estimado_h,tiempo_servicio_estimado_h,tiempo_total_estimado_h,estado_tiempo_cluster,uso_vol_pct,uso_peso_pct
2026-12-21,11,AM,14,15,15.291922,2276.705,11.163654693607127,13.671057013532277,33.52730938721425,1.3410923754885702,2.3333333333333335,3.6744257088219037,OK,0.3398204888888889,0.30356066666666665
2026-12-21,12,AM,11,11,13.544115999999999,1983.501,14.987174990620822,16.574070546202755,38.77434998124164,1.5509739992496656,1.8333333333333333,3.384307332582999,OK,0.3009803555555555,0.2644668
2026-12-22,1,AM,20,20,14.916129,2383.857,9.239945224147316,12.602427496361845,34.47989044829463,1.3791956179317852,3.3333333333333335,4.712528951265119,TENSO,0.33146953333333334,0.3178476
2026-12-22,2,AM,12,13,15.649767,2475.155,11.517165110982766,14.318723105197344,32.634330221965534,1.3053732088786214,2.0,3.3053732088786214,OK,0.3477726,0.3300206666666667
2026-12-22,3,PM,10,10,12.033434,1641.112,5.667793363342456,12.713833582764629,19.335586726684912,0.7734234690673965,1.6666666666666667,2.440090135734063,OK,0.2674096444444444,0.21881493333333335
2026-12-22,4,PM,6,7,15.461813,2032.489,2.5727643078793814,5.912522132047328,9.945528615758764,0.39782114463035056,1.0,1.3978211446303506,OK,0.3435958444444444,0.27099853333333335
2026-12-22,5,AM,10,10,15.794757,2262.885,9.88793795278367,14.242269800856572,27.77587590556734,1.1110350362226935,1.6666666666666667,2.7777017028893605,OK,0.3509946,0.30171800000000004
2026-12-22,6,PM,14,14,15.996970000000001,2248.516,2.9075392480494484,3.164866207510601,17.015078496098898,0.6806031398439559,2.3333333333333335,3.0139364731772895,OK,0.35548822222222226,0.29980213333333333
2026-12-22,7,PM,17,17,15.80935,2210.734,3.7533190961458525,4.323141098566908,21.106638192291705,0.8442655276916682,2.8333333333333335,3.6775988610250017,OK,0.3513188888888889,0.2947645333333333
2026-12-22,8,AM,17,17,14.719374,2308.255,6.263609155346275,8.847649228497371,26.12721831069255,1.045088732427702,2.8333333333333335,3.8784220657610353,OK,0.3270972,0.30776733333333334
2026-12-22,9,AM,16,16,11.106722000000001,1664.301,12.410238041872503,16.39342272540703,37.620476083745004,1.5048190433498,2.6666666666666665,4.171485710016467,OK,0.24681604444444447,0.2219068
2026-12-23,1,AM,18,18,15.926009,2487.806,8.86379318521598,13.409539560602376,32.12758637043196,1.2851034548172786,3.0,4.285103454817278,OK,0.3539113111111111,0.3317074666666667
2026-12-23,2,AM,17,17,15.242417,2249.3559999999998,8.034558866360426,14.285050065274977,29.669117732720853,1.186764709308834,2.8333333333333335,4.020098042642168,OK,0.33872037777777775,0.2999141333333333
2026-12-23,3,PM,16,17,14.327875,2397.788,7.965544132231687,13.458315335454753,28.731088264463374,1.149243530578535,2.6666666666666665,3.815910197245201,OK,0.3183972222222222,0.31970506666666665
2026-12-23,4,PM,15,15,15.794973,2540.968,5.131559268801994,17.347615200182428,22.263118537603987,0.8905247415041595,2.5,3.3905247415041595,OK,0.3509994,0.3387957333333333
2026-12-23,5,PM,15,16,15.377391000000001,2226.084,3.3575160590507656,3.703290705950873,18.715032118101533,0.7486012847240613,2.5,3.248601284724061,OK,0.3417198,0.2968112
2026-12-23,6,AM,21,22,15.147344,2403.01,4.963305795388671,5.98217488386954,26.726611590777342,1.0690644636310938,3.5,4.5690644636310935,TENSO,0.33660764444444446,0.32040133333333337
2026-12-23,7,PM,16,16,14.645122,2265.701,7.612282624943588,10.685148548873691,28.024565249887175,1.120982609995487,2.6666666666666665,3.7876492766621537,OK,0.3254471555555556,0.30209346666666664
2026-12-23,8,AM,14,14,12.64165,1940.881,13.065793454860223,16.640326793849145,37.33158690972045,1.493263476388818,2.3333333333333335,3.8265968097221514,OK,0.28092555555555554,0.25878413333333333
2026-12-24,1,AM,13,14,15.588919,2428.509,8.087080744194466,13.80998432855826,26.57416148838893,1.0629664595355572,2.1666666666666665,3.2296331262022235,OK,0.34642042222222225,0.3238012
2026-12-24,2,AM,13,13,15.681478,2146.594,7.223253280084382,14.318723105197344,24.846506560168763,0.9938602624067505,2.1666666666666665,3.1605269290734173,OK,0.3484772888888889,0.28621253333333335
2026-12-24,3,PM,8,8,15.892949999999999,2111.1440000000002,6.7317510845685105,10.56626438083136,19.86350216913702,0.7945400867654808,1.3333333333333333,2.127873420098814,OK,0.35317666666666664,0.2814858666666667
2026-12-24,4,AM,16,18,13.940947999999999,2017.5770000000002,6.23983031756198,13.947288963232458,25.27966063512396,1.0111864254049585,2.6666666666666665,3.677853092071625,OK,0.30979884444444444,0.2690102666666667
2026-12-24,5,PM,10,10,15.881234,2037.471,3.7559418974147265,4.323141098566908,15.511883794829453,0.6204753517931781,1.6666666666666667,2.287142018459845,OK,0.3529163111111111,0.2716628
2026-12-24,6,PM,14,14,15.382359999999998,2052.818,4.93855282145762,5.659342760676859,21.077105642915242,0.8430842257166097,2.3333333333333335,3.176417559049943,OK,0.3418302222222222,0.27370906666666667
2026-12-24,7,AM,13,14,15.713886,2294.4230000000002,8.151041826941048,14.17700515083564,26.7020836538821,1.0680833461552839,2.1666666666666665,3.2347500128219506,OK,0.3491974666666667,0.3059230666666667
2026-12-24,8,PM,2,2,1.6315179999999998,236.736,15.611496941405951,15.611496941405951,32.8229938828119,1.312919755312476,0.3333333333333333,1.6462530886458093,OK,0.03625595555555555,0.0315648
2026-12-25,1,AM,18,18,15.879542,2253.921,6.880510023048355,11.26454184734968,28.16102004609671,1.1264408018438683,3.0,4.126440801843868,OK,0.35287871111111113,0.3005228
2026-12-25,2,AM,17,17,15.703617000000001,2298.753,11.679586615862734,14.318723105197344,36.95917323172547,1.478366929269019,2.8333333333333335,4.311700262602352,OK,0.3489692666666667,0.3065004
2026-12-25,3,PM,11,12,14.979307,2334.305,4.885440355955426,9.60771200111772,18.570880711910853,0.7428352284764341,1.8333333333333333,2.5761685618097676,OK,0.3328734888888889,0.31124066666666667
2026-12-25,4,AM,17,17,15.914924,2253.578,5.94091757980612,9.510786242868484,25.481835159612242,1.0192734063844897,2.8333333333333335,3.852606739717823,OK,0.3536649777777778,0.3004770666666667
2026-12-25,5,AM,8,8,15.042276000000001,1948.58,11.685813201135854,13.35140621078182,29.771626402271707,1.1908650560908682,1.3333333333333333,2.5241983894242015,OK,0.33427280000000004,0.25981066666666663
2026-12-25,6,PM,6,7,13.43622,1840.6340000000002,4.116679042033864,14.523262922181557,13.033358084067729,0.5213343233627091,1.0,1.521334323362709,OK,0.29858266666666666,0.2454178666666667
2026-12-25,7,PM,11,13,15.437892999999999,2108.322,2.9092876726313106,3.1466191490026816,14.618575345262622,0.5847430138105049,1.8333333333333333,2.4180763471438382,OK,0.34306428888888885,0.2811096
2026-12-25,8,PM,10,10,15.386085000000001,1907.6039999999998,3.6020068833754735,3.7486408741037023,15.204013766750947,0.6081605506700378,1.6666666666666667,2.2748272173367043,OK,0.341913,0.2543472
2026-12-25,9,AM,16,16,15.355663,2151.7780000000002,4.697308040948002,5.7130584101092765,22.194616081896005,0.8877846432758402,2.6666666666666665,3.5544513099425066,OK,0.34123695555555555,0.28690373333333336
2026-12-25,10,PM,9,9,10.343979000000001,1486.897,7.030365467683802,8.278736208216591,21.260730935367604,0.8504292374147042,1.5,2.350429237414704,OK,0.22986620000000002,0.19825293333333333
2026-12-25,11,PM,5,5,14.145876,2015.535,9.197500396413027,9.4835136573317,22.395000792826053,0.8958000317130421,0.8333333333333334,1.7291333650463754,OK,0.3143528,0.26873800000000003
2026-12-25,12,AM,13,14,14.272164,2102.549,12.569716824136519,16.474092993855137,35.53943364827304,1.4215773459309216,2.1666666666666665,3.5882440125975883,OK,0.3171592,0.28033986666666666
2026-12-26,1,PM,11,11,15.759808,2385.751,2.9935799779509917,5.764451373489934,14.787159955901984,0.5914863982360794,1.8333333333333333,2.4248197315694124,OK,0.35021795555555557,0.31810013333333337
2026-12-26,2,AM,19,19,14.670473,2336.282,11.305858685242942,14.318723105197344,37.81171737048589,1.5124686948194355,3.1666666666666665,4.679135361486102,TENSO,0.3260105111111111,0.3115042666666667
2026-12-26,3,AM,17,19,15.734796,2499.325,7.829391060962746,14.568217169951131,29.258782121925492,1.1703512848770197,2.8333333333333335,4.003684618210353,OK,0.3496621333333333,0.33324333333333334
2026-12-26,4,AM,16,17,15.578037,2374.027,9.791823459930576,14.491881504280888,32.38364691986115,1.295345876794446,2.6666666666666665,3.962012543461112,OK,0.3461786,0.3165369333333333
2026-12-26,5,PM,13,13,15.161522,2078.914,2.6557638410867628,3.104696628351146,15.711527682173525,0.628461107286941,2.1666666666666665,2.795127773953608,OK,0.3369227111111111,0.2771885333333334
2026-12-26,6,PM,15,15,14.58616,2124.897,3.2084774065487607,3.560436990853332,18.416954813097522,0.7366781925239009,2.5,3.2366781925239008,OK,0.32413688888888886,0.2833196
2026-12-26,7,PM,16,16,15.565038,2346.797,3.6400367539469056,3.7486408741037023,20.08007350789381,0.8032029403157525,2.6666666666666665,3.469869606982419,OK,0.34588973333333334,0.31290626666666665
2026-12-26,8,PM,11,11,15.378593,2141.348,4.01355979006107,4.364748051781916,16.82711958012214,0.6730847832048856,1.8333333333333333,2.506418116538219,OK,0.3417465111111111,0.28551306666666665
2026-12-26,9,AM,16,17,15.454595000000001,2239.301,5.576492427461654,7.042102002091101,23.952984854923308,0.9581193941969324,2.6666666666666665,3.624786060863599,OK,0.34343544444444446,0.2985734666666667
2026-12-26,10,AM,11,12,15.356909,2260.758,7.972842895785351,9.530974541079855,24.7456857915707,0.989827431662828,1.8333333333333333,2.823160764996161,OK,0.34126464444444443,0.3014344
2026-12-26,11,AM,12,12,15.506632999999999,2090.484,11.327070606915882,12.834245417451218,32.254141213831765,1.2901656485532706,2.0,3.2901656485532706,OK,0.3445918444444444,0.2787312
2026-12-26,12,PM,7,7,7.257655,974.3670000000001,14.604472404222593,16.326264557619446,34.80894480844518,1.3923577923378074,1.1666666666666667,2.5590244590044744,OK,0.16128122222222221,0.12991560000000002
2026-12-27,1,AM,16,16,15.992521,2512.984,8.471513545731735,13.613343257647918,29.74302709146347,1.1897210836585388,2.6666666666666665,3.8563877503252053,OK,0.35538935555555556,0.3350645333333333
2026-12-27,2,PM,9,9,12.709042,1749.6940000000002,7.936946936990491,14.318723105197344,23.073893873980982,0.9229557549592393,1.5,2.422955754959239,OK,0.2824231555555556,0.23329253333333336
2026-12-27,3,PM,8,8,14.880714,2066.927,5.658261175082554,12.055225619848734,17.716522350165107,0.7086608940066043,1.3333333333333333,2.0419942273399374,OK,0.3306825333333333,0.2755902666666667
2026-12-27,4,AM,16,16,15.967558,2567.335,5.198666902331368,10.217489648404689,23.197333804662737,0.9278933521865095,2.6666666666666665,3.594560018853176,OK,0.35483462222222223,0.34231133333333336
2026-12-27,5,AM,16,16,15.027039,2431.568,8.772654553721805,18.90270545018825,30.34530910744361,1.2138123642977445,2.6666666666666665,3.880479030964411,OK,0.3339342,0.3242090666666667
2026-12-27,6,PM,15,15,15.527215,2339.599,3.1462586580250345,3.560436990853332,18.29251731605007,0.7317006926420028,2.5,3.231700692642003,OK,0.34504922222222223,0.31194653333333333
2026-12-27,7,AM,18,19,15.773842,2447.512,3.781862271248051,4.364748051781916,21.963724542496102,0.8785489816998441,3.0,3.878548981699844,OK,0.35052982222222223,0.32633493333333335
2026-12-27,8,PM,14,14,14.537968000000001,2250.8160000000003,5.06512969202125,5.7130584101092765,21.3302593840425,0.8532103753617,2.3333333333333335,3.1865437086950337,OK,0.32306595555555556,0.3001088
2026-12-27,9,AM,12,13,14.528306,2027.085,7.947186853069936,9.606123034089874,25.494373706139875,1.019774948245595,2.0,3.019774948245595,OK,0.32285124444444446,0.270278
2026-12-27,10,AM,13,13,15.152296,2235.735,11.329180498741692,13.101683444096055,33.05836099748338,1.3223344398993353,2.1666666666666665,3.489001106566002,OK,0.33671768888888887,0.29809800000000003
2026-12-27,11,PM,7,7,5.004282,799.446,14.75763392932872,16.677065959097323,35.11526785865744,1.4046107143462976,1.1666666666666667,2.5712773810129645,OK,0.11120626666666666,0.1065928
2026-12-28,1,AM,14,14,15.454627,2479.484,7.172749950659479,10.858804139827706,25.54549990131896,1.0218199960527583,2.3333333333333335,3.355153329386092,OK,0.34343615555555557,0.33059786666666663
2026-12-28,2,AM,20,20,15.878535,2439.735,8.14438793235323,14.14302332605803,32.28877586470646,1.2915510345882584,3.3333333333333335,4.624884367921592,TENSO,0.3528563333333333,0.32529800000000003
2026-12-28,3,AM,15,15,15.642221,2338.022,6.0257521731022505,11.978958641700142,24.051504346204503,0.9620601738481801,2.5,3.46206017384818,OK,0.3476049111111111,0.31173626666666665
2026-12-28,4,AM,14,14,13.879929,1928.487,9.633544192300393,16.253267269649964,30.467088384600785,1.2186835353840315,2.3333333333333335,3.5520168687173648,OK,0.3084428666666667,0.2571316
2026-12-28,5,PM,17,17,15.512471999999999,2241.213,3.028602091488118,3.560436990853332,19.657204182976237,0.7862881673190495,2.8333333333333335,3.619621500652383,OK,0.34472159999999996,0.29882840000000005
2026-12-28,6,PM,15,17,15.619627999999999,2226.36,3.749592507487515,4.364748051781916,19.49918501497503,0.7799674005990012,2.5,3.279967400599001,OK,0.3471028444444444,0.296848
2026-12-28,7,PM,14,14,14.448566,2181.279,4.855770684113324,5.391488480207241,20.91154136822665,0.836461654729066,2.3333333333333335,3.1697949880623995,OK,0.3210792444444444,0.2908372
2026-12-28,8,PM,11,11,14.145039,2071.561,6.212092879616958,7.340012934373101,21.22418575923392,0.8489674303693567,1.8333333333333333,2.68230076370269,OK,0.3143342,0.2762081333333333
2026-12-28,9,AM,12,12,15.873655,2432.735,8.996581219852334,10.772832218361708,27.59316243970467,1.1037264975881869,2.0,3.1037264975881866,OK,0.35274788888888886,0.3243646666666667
2026-12-28,10,AM,17,17,15.911491,2218.564,13.393832496014891,16.510874666375695,40.387664992029784,1.6155065996811913,2.8333333333333335,4.448839933014525,OK,0.3535886888888889,0.2958085333333333
2026-12-28,11,PM,1,1,0.3808789999999999,59.002,16.841565988059536,16.841565988059536,34.48313197611907,1.3793252790447628,0.16666666666666666,1.5459919457114295,OK,0.008463977777777775,0.007866933333333334
2026-12-29,1,PM,11,11,14.522824,2269.61,3.395675986770613,8.107559713689984,15.591351973541226,0.623654078941649,1.8333333333333333,2.4569874122749824,OK,0.32272942222222223,0.3026146666666667
2026-12-29,2,AM,11,11,15.935071,2272.865,11.173059857334668,14.318723105197344,31.146119714669336,1.2458447885867734,1.8333333333333333,3.0791781219201066,OK,0.3541126888888889,0.30304866666666663
2026-12-29,3,AM,15,15,15.283272,2332.675,6.752748660549091,14.568217169951131,25.505497321098183,1.0202198928439272,2.5,3.5202198928439272,OK,0.3396282666666667,0.3110233333333334
2026-12-29,4,AM,17,17,15.048680000000001,2183.327,8.848905904928069,14.00069553569059,31.29781180985614,1.2519124723942456,2.8333333333333335,4.085245805727579,OK,0.3344151111111111,0.2911102666666667
2026-12-29,5,PM,13,13,14.897133,2268.6440000000002,2.8931763134975492,3.164866207510601,16.1863526269951,0.6474541050798039,2.1666666666666665,2.8141207717464702,OK,0.3310474,0.3024858666666667
2026-12-29,6,PM,17,18,15.381743,2384.983,3.645186918328759,3.764203992808543,20.89037383665752,0.8356149534663008,2.8333333333333335,3.668948286799634,OK,0.3418165111111111,0.31799773333333337
2026-12-29,7,AM,17,17,14.666976,2313.725,4.869798316050627,6.147706978805655,23.339596632101255,0.9335838652840502,2.8333333333333335,3.7669171986173837,OK,0.3259328,0.30849666666666664
2026-12-29,8,PM,8,8,15.50784,2097.617,7.327642388629907,7.84266427801248,21.055284777259814,0.8422113910903926,1.3333333333333333,2.175544724423726,OK,0.3446186666666667,0.2796822666666667
2026-12-29,9,AM,12,12,9.407296,1537.916,13.057896315118724,16.12437257741338,35.715792630237445,1.428631705209498,2.0,3.428631705209498,OK,0.20905102222222224,0.20505546666666666
2026-12-30,1,AM,16,16,15.545246,2276.256,6.8750637476942895,10.411115880567726,26.55012749538858,1.0620050998155433,2.6666666666666665,3.7286717664822095,OK,0.3454499111111111,0.30350079999999996
2026-12-30,2,AM,14,15,15.387062,2087.646,9.676684849424785,14.698803023270017,30.553369698849572,1.2221347879539828,2.3333333333333335,3.5554681212873165,OK,0.3419347111111111,0.2783528
2026-12-30,3,PM,13,14,15.343392,2129.888,4.776869564056067,12.055225619848734,19.953739128112133,0.7981495651244853,2.1666666666666665,2.964816231791152,OK,0.3409642666666667,0.2839850666666667
2026-12-30,4,PM,13,13,14.442831,2067.373,6.2010713293508735,13.46679829725188,22.802142658701747,0.9120857063480698,2.1666666666666665,3.078752373014736,OK,0.3209518,0.2756497333333333
2026-12-30,5,AM,23,23,15.680058,2426.43,3.431994260879179,3.834868400801952,25.26398852175836,1.0105595408703345,3.8333333333333335,4.843892874203668,TENSO,0.34844573333333334,0.323524
2026-12-30,6,PM,16,16,14.446583,2259.443,5.259896519971698,5.98217488386954,23.3197930399434,0.9327917215977359,2.6666666666666665,3.5994583882644022,OK,0.3210351777777778,0.3012590666666667
2026-12-30,7,PM,11,11,15.841037,2243.071,7.118789891937748,9.198095848371135,23.037579783875497,0.9215031913550199,1.8333333333333333,2.7548365246883533,OK,0.35202304444444443,0.2990761333333333
2026-12-30,8,AM,13,13,15.208465,2205.701,12.88690230277692,14.574338325274768,36.17380460555384,1.4469521842221535,2.1666666666666665,3.61361885088882,OK,0.3379658888888889,0.2940934666666667
2026-12-31,1,AM,12,13,14.653798,2293.91,7.275204918709093,12.853899058092932,24.150409837418188,0.9660163934967275,2.0,2.9660163934967274,OK,0.3256399555555556,0.30585466666666666
2026-12-31,2,PM,13,13,12.469664999999999,1839.653,8.02259438321832,14.318723105197344,26.445188766436644,1.0578075506574658,2.1666666666666665,3.2244742173241323,OK,0.27710366666666664,0.24528706666666666
2026-12-31,3,AM,16,18,15.776624,2170.582,5.964587116055179,13.58953421333838,24.72917423211036,0.9891669692844144,2.6666666666666665,3.655833635951081,OK,0.35059164444444446,0.28941093333333334
2026-12-31,4,PM,16,16,15.515518,2374.579,3.211692050419445,3.65777306650862,19.223384100838892,0.7689353640335557,2.6666666666666665,3.435602030700222,OK,0.3447892888888889,0.31661053333333333
2026-12-31,5,PM,14,14,15.817146000000001,2186.468,3.9754662031998254,4.364748051781916,19.15093240639965,0.766037296255986,2.3333333333333335,3.0993706295893197,OK,0.35149213333333335,0.29152906666666667
2026-12-31,6,AM,15,15,15.239306000000001,2152.75,5.292356986934339,5.98217488386954,22.58471397386868,0.9033885589547472,2.5,3.403388558954747,OK,0.33865124444444444,0.2870333333333333
2026-12-31,7,AM,19,19,15.717891,2488.5480000000002,10.68474682056936,14.899083172972327,36.56949364113872,1.462779745645549,3.1666666666666665,4.629446412312215,TENSO,0.3492864666666667,0.33180640000000006
2026-12-31,8,PM,2,2,1.060593,199.29000000000002,15.99702835546608,16.213402023477556,33.59405671093216,1.3437622684372863,0.3333333333333333,1.6770956017706196,OK,0.02356873333333333,0.026572000000000002
2027-01-01,1,AM,10,11,15.888968,2062.474,6.875941017126263,9.62383039107737,21.751882034252525,0.8700752813701009,1.6666666666666667,2.5367419480367674,OK,0.3530881777777778,0.27499653333333335
2027-01-01,2,AM,12,12,12.175519000000001,1672.916,10.130841784290423,14.318723105197344,29.861683568580847,1.194467342743234,2.0,3.194467342743234,OK,0.2705670888888889,0.22305546666666665
2027-01-01,3,PM,9,10,14.807902,2070.423,5.403546109258006,7.962272810867986,18.00709221851601,0.7202836887406404,1.5,2.2202836887406403,OK,0.3290644888888889,0.2760564
2027-01-01,4,AM,18,20,15.620407,2487.077,6.001901989297694,14.69365842529526,26.403803978595388,1.0561521591438154,3.0,4.056152159143815,OK,0.34712015555555553,0.3316102666666667
2027-01-01,5,PM,14,16,15.168121,2273.957,3.393705501043704,3.65777306650862,17.98741100208741,0.7194964400834963,2.3333333333333335,3.0528297734168297,OK,0.33706935555555556,0.30319426666666666
2027-01-01,6,PM,13,14,15.9674,2332.227,4.0115601460477075,5.298721821322282,18.423120292095415,0.7369248116838166,2.1666666666666665,2.9035914783504833,OK,0.3548311111111111,0.3109636
2027-01-01,7,AM,19,19,15.814729,2414.246,7.489466292457197,11.34095625913535,30.178932584914396,1.207157303396576,3.1666666666666665,4.373823970063242,OK,0.3514384222222222,0.3218994666666667
2027-01-01,8,PM,6,6,7.930686,1135.02,13.155574512205712,14.17700515083564,31.111149024411425,1.244445960976457,1.0,2.2444459609764573,OK,0.17623746666666665,0.151336
2027-01-02,1,AM,17,17,15.169258000000001,2330.588,6.86425666815408,12.46759958834842,27.328513336308163,1.0931405334523265,2.8333333333333335,3.92647386678566,OK,0.33709462222222225,0.3107450666666667
2027-01-02,2,PM,14,14,15.072334,2293.662,6.5594822982450145,13.80998432855826,24.31896459649003,0.9727585838596012,2.3333333333333335,3.306091917192935,OK,0.3349407555555555,0.30582159999999997
2027-01-02,3,AM,18,18,15.172409,2467.578,7.3357603312787365,11.08624149616795,29.071520662557475,1.162860826502299,3.0,4.162860826502299,OK,0.33716464444444444,0.3290104
2027-01-02,4,PM,14,14,15.657899,2449.2599999999998,4.083390527004306,13.436186673587931,19.366781054008612,0.7746712421603444,2.3333333333333335,3.108004575493678,OK,0.3479533111111111,0.32656799999999997
2027-01-02,5,AM,20,20,15.428056,2370.875,3.3563554681506114,3.65777306650862,22.71271093630122,0.9085084374520488,3.3333333333333335,4.241841770785382,OK,0.3428456888888889,0.31611666666666666
2027-01-02,6,PM,18,18,15.394347,2186.327,4.435828453899008,5.391488480207241,23.271656907798018,0.9308662763119208,3.0,3.930866276311921,OK,0.3420966,0.2915102666666667
2027-01-02,7,AM,16,17,15.706484,2381.875,8.717024613694013,12.187857742147228,30.234049227388027,1.209361969095521,2.6666666666666665,3.8760286357621876,OK,0.34903297777777775,0.31758333333333333
2027-01-02,8,PM,11,11,7.14787,1129.565,14.17886650629619,16.474092993855137,37.15773301259238,1.4863093205036952,1.8333333333333333,3.3196426538370285,OK,0.15884155555555557,0.15060866666666667
2027-01-03,1,AM,14,14,15.845210999999999,2433.007,7.703666454768336,13.80998432855826,26.607332909536673,1.064293316381467,2.3333333333333335,3.3976266497148004,OK,0.3521158,0.32440093333333336
2027-01-03,2,AM,14,14,14.434654,2067.734,5.260965081462984,12.106628304518289,21.72193016292597,0.8688772065170387,2.3333333333333335,3.2022105398503724,OK,0.3207700888888889,0.2756978666666667
2027-01-03,3,PM,8,8,15.074667,2071.006,2.936671355160188,3.560436990853332,12.273342710320376,0.49093370841281503,1.3333333333333333,1.8242670417461482,OK,0.3349926,0.2761341333333333
2027-01-03,4,PM,12,12,10.391968,1711.41,3.6569677638487867,3.7486408741037023,16.913935527697575,0.676557421107903,2.0,2.676557421107903,OK,0.23093262222222222,0.228188
2027-01-03,5,PM,11,11,13.664783,1881.314,5.313628251265413,7.340012934373101,19.427256502530827,0.777090260101233,1.8333333333333333,2.6104235934345663,OK,0.30366184444444444,0.2508418666666667
2027-01-03,6,AM,9,9,12.568179,1745.609,9.336990739119065,13.047222157979082,25.87398147823813,1.0349592591295251,1.5,2.534959259129525,OK,0.2792928666666667,0.23274786666666666
2027-01-04,1,AM,12,12,15.90526,2211.877,6.055971976867364,14.318723105197344,21.711943953734732,0.8684777581493893,2.0,2.8684777581493894,OK,0.3534502222222222,0.29491693333333335
2027-01-04,2,PM,10,10,15.149948,2090.511,5.633752527201023,13.655771989189564,19.267505054402044,0.7707002021760817,1.6666666666666667,2.4373668688427483,OK,0.3366655111111111,0.2787348
2027-01-04,3,AM,19,19,15.240310000000001,2312.48,7.912767169113477,16.574070546202755,31.025534338226954,1.2410213735290783,3.1666666666666665,4.407688040195745,OK,0.33867355555555556,0.30833066666666664
2027-01-05,1,AM,4,4,6.738347,1045.815,5.700443471385266,9.958353825279248,14.600886942770533,0.5840354777108213,0.6666666666666666,1.250702144377488,OK,0.14974104444444444,0.139442
