fecha,ventana,cluster_id_dia,n_nodos_cluster,volumen_total_cluster_m3,peso_total_cluster_kg,num_rutas_cluster,km_totales_cluster,ruta_id,ruta,num_clientes,volumen_m3,peso_kg,km_ruta,tiempo_viaje_h,tiempo_servicio_h,descanso_h,tiempo_total_h,utilizacion_vol_pct,utilizacion_peso_pct
2026-12-11,AM,12,10,8.971,1279.679,1,23.011,1,"[0, 1615, 1657, 1676, 1550, 1558, 1568, 1771, 1785, 1797, 7, 0]",10,8.971,1279.679,23.011,0.92,1.667,0.0,2.587,99.68,42.66
2026-12-11,AM,14,7,8.457,1247.949,1,21.078,1,"[0, 1849, 1810, 591, 595, 600, 608, 285, 0]",7,8.457,1247.949,21.078,0.843,1.167,0.0,2.01,93.97,41.6
2026-12-11,AM,2,9,8.213,1282.216,1,28.949,1,"[0, 1419, 352, 1146, 339, 343, 341, 350, 452, 372, 0]",9,8.213,1282.216,28.949,1.158,1.5,0.0,2.658,91.25,42.74
2026-12-11,AM,3,7,8.503,1249.418,1,35.362,1,"[0, 1436, 1467, 1468, 921, 945, 215, 791, 0]",7,8.503,1249.418,35.362,1.414,1.167,0.0,2.581,94.48,41.65
2026-12-11,AM,5,3,7.635,1090.705,1,30.131,1,"[0, 2223, 990, 1897, 0]",3,7.635,1090.705,30.131,1.205,0.5,0.0,1.705,84.83,36.36
2026-12-11,AM,6,5,8.145,1143.332,1,28.024,1,"[0, 520, 526, 1494, 111, 39, 0]",5,8.145,1143.332,28.024,1.121,0.833,0.0,1.954,90.5,38.11
2026-12-11,AM,8,5,8.616,1107.363,1,38.065,1,"[0, 2086, 2022, 1109, 420, 1258, 0]",5,8.616,1107.363,38.065,1.523,0.833,0.0,2.356,95.73,36.91
2026-12-11,AM,9,7,8.508,1248.361,1,29.447,1,"[0, 706, 1098, 839, 25, 126, 1260, 393, 0]",7,8.508,1248.361,29.447,1.178,1.167,0.0,2.345,94.54,41.61
2026-12-11,PM,10,4,5.539,733.71,1,10.789,1,"[0, 1515, 1523, 731, 732, 0]",4,5.539,733.71,10.789,0.432,0.667,0.0,1.098,61.55,24.46
2026-12-11,PM,11,3,8.379,1055.725,1,14.946,1,"[0, 1533, 1540, 159, 0]",3,8.379,1055.725,14.946,0.598,0.5,0.0,1.098,93.1,35.19
2026-12-11,PM,13,7,8.71,1192.647,1,8.828,1,"[0, 1687, 1693, 1695, 1706, 1716, 1722, 514, 0]",7,8.71,1192.647,8.828,0.353,1.167,0.0,1.52,96.77,39.75
2026-12-11,PM,15,8,6.963,1057.447,1,8.769,1,"[0, 1905, 1916, 1922, 1947, 1866, 1881, 1814, 1853, 0]",8,6.963,1057.447,8.769,0.351,1.333,0.0,1.684,77.37,35.25
2026-12-11,PM,16,4,8.163,1048.742,1,20.381,1,"[0, 1976, 2008, 890, 1046, 0]",4,8.163,1048.742,20.381,0.815,0.667,0.0,1.482,90.71,34.96
2026-12-11,PM,17,1,2.073,284.101,1,19.086,1,"[0, 1035, 0]",1,2.073,284.101,19.086,0.763,0.167,0.0,0.93,23.03,9.47
2026-12-11,PM,4,6,7.916,1176.532,1,28.937,1,"[0, 662, 672, 2109, 504, 117, 1013, 0]",6,7.916,1176.532,28.937,1.157,1.0,0.0,2.157,87.96,39.22
2026-12-11,PM,7,6,5.91,817.586,1,26.909,1,"[0, 2029, 2041, 2061, 2066, 2071, 12, 0]",6,5.91,817.586,26.909,1.076,1.0,0.0,2.076,65.67,27.25
2026-12-12,AM,1,8,6.974,1021.555,1,26.691,1,"[0, 321, 320, 328, 1192, 65, 77, 78, 479, 0]",8,6.974,1021.555,26.691,1.075,1.333,0.0,2.409,77.49,34.05
2026-12-12,AM,10,9,8.95,1390.609,1,31.436,1,"[0, 692, 711, 724, 736, 741, 1319, 133, 115, 1056, 0]",9,8.95,1390.609,31.436,1.257,1.5,0.0,2.757,99.44,46.35
2026-12-12,AM,11,15,8.177,1276.212,1,20.037,1,"[0, 644, 1597, 1635, 1668, 1683, 1417, 1941, 523, 1534, 1483, 1497, 1498, 159, 160, 1290, 0]",15,8.177,1276.212,20.037,0.801,2.5,0.0,3.301,90.85,42.54
2026-12-12,AM,15,9,8.61,1219.346,1,21.239,1,"[0, 1849, 1990, 1884, 1829, 1847, 1081, 1349, 280, 285, 0]",9,8.61,1219.346,21.239,0.858,1.5,0.0,2.358,95.67,40.64
2026-12-12,AM,2,9,8.753,1297.39,1,29.842,1,"[0, 1443, 1362, 335, 340, 1243, 1155, 354, 1252, 445, 0]",9,8.753,1297.39,29.842,1.21,1.5,0.0,2.71,97.26,43.25
2026-12-12,AM,4,9,8.605,1198.712,1,27.265,1,"[0, 2103, 2114, 510, 512, 1181, 1510, 1490, 752, 753, 0]",9,8.605,1198.712,27.265,1.096,1.5,0.0,2.596,95.61,39.96
2026-12-12,AM,7,8,7.801,1005.634,1,28.145,1,"[0, 2218, 968, 1203, 104, 2231, 2236, 1000, 103, 0]",8,7.801,1005.634,28.145,1.174,1.333,0.0,2.507,86.67,33.52
2026-12-12,AM,8,6,8.398,1287.482,1,34.184,1,"[0, 2049, 2070, 1109, 123, 387, 434, 0]",6,8.398,1287.482,34.184,1.367,1.0,0.0,2.367,93.31,42.92
2026-12-12,AM,9,6,8.955,1513.03,1,28.432,1,"[0, 1592, 1756, 569, 571, 1298, 402, 0]",6,8.955,1513.03,28.432,1.137,1.0,0.0,2.137,99.5,50.43
2026-12-12,PM,12,6,7.883,1165.167,1,22.023,1,"[0, 1555, 1580, 297, 307, 292, 1220, 0]",6,7.883,1165.167,22.023,0.881,1.0,0.0,1.881,87.59,38.84
2026-12-12,PM,13,5,7.696,1131.025,1,11.205,1,"[0, 1586, 1768, 1710, 1282, 1108, 0]",5,7.696,1131.025,11.205,0.448,0.833,0.0,1.282,85.52,37.7
2026-12-12,PM,14,8,8.155,1174.477,1,17.705,1,"[0, 2147, 2148, 2181, 2184, 1738, 604, 631, 270, 0]",8,8.155,1174.477,17.705,0.708,1.333,0.0,2.042,90.61,39.15
2026-12-12,PM,16,9,8.265,1252.071,1,15.132,1,"[0, 1915, 1916, 1921, 1923, 1946, 1957, 1959, 1879, 816, 0]",9,8.265,1252.071,15.132,0.605,1.5,0.0,2.105,91.83,41.74
2026-12-12,PM,17,4,3.845,505.823,1,20.054,1,"[0, 932, 956, 1032, 1041, 0]",4,3.845,505.823,20.054,0.802,0.667,0.0,1.469,42.73,16.86
2026-12-12,PM,3,10,6.746,1084.749,1,35.313,1,"[0, 1458, 1471, 925, 927, 930, 214, 1614, 802, 763, 755, 0]",10,6.746,1084.749,35.313,1.413,1.667,0.0,3.079,74.95,36.16
2026-12-12,PM,5,7,7.785,1111.153,1,29.236,1,"[0, 647, 681, 2129, 152, 155, 2254, 2205, 0]",7,7.785,1111.153,29.236,1.169,1.167,0.0,2.336,86.49,37.04
2026-12-12,PM,6,4,6.882,958.112,1,24.262,1,"[0, 685, 1314, 1214, 19, 0]",4,6.882,958.112,24.262,0.97,0.667,0.0,1.637,76.47,31.94
2026-12-13,AM,1,8,8.668,1271.118,1,26.742,1,"[0, 937, 1137, 865, 1042, 325, 324, 71, 477, 0]",8,8.668,1271.118,26.742,1.07,1.333,0.0,2.403,96.31,42.37
2026-12-13,AM,10,9,7.32,1126.358,1,29.325,1,"[0, 961, 1292, 572, 575, 580, 559, 560, 416, 415, 0]",9,7.32,1126.358,29.325,1.173,1.5,0.0,2.673,81.33,37.55
2026-12-13,AM,15,10,8.893,1306.91,1,17.227,1,"[0, 1702, 1723, 1730, 1736, 1752, 598, 622, 626, 629, 267, 0]",10,8.893,1306.91,17.227,0.689,1.667,0.0,2.356,98.81,43.56
2026-12-13,AM,2,9,7.117,1018.801,1,30.518,1,"[0, 915, 337, 1144, 1246, 1155, 356, 1170, 1412, 471, 0]",9,7.117,1018.801,30.518,1.221,1.5,0.0,2.721,79.08,33.96
2026-12-13,AM,20,9,8.875,1396.993,1,22.101,1,"[0, 248, 959, 1372, 2002, 2005, 880, 882, 889, 1050, 0]",9,8.875,1396.993,22.101,0.884,1.5,0.0,2.384,98.61,46.57
2026-12-13,AM,3,8,8.472,1442.512,1,46.61,1,"[0, 1422, 1427, 1442, 1469, 926, 943, 1175, 785, 0]",8,8.472,1442.512,46.61,1.864,1.333,0.0,3.198,94.13,48.08
2026-12-13,AM,4,8,8.042,1299.779,1,27.814,1,"[0, 2103, 1604, 1521, 766, 763, 749, 1332, 751, 0]",8,8.042,1299.779,27.814,1.113,1.333,0.0,2.446,89.35,43.33
2026-12-13,AM,6,10,8.846,1385.399,1,26.753,1,"[0, 651, 658, 662, 670, 1308, 152, 114, 110, 2244, 2248, 0]",10,8.846,1385.399,26.753,1.07,1.667,0.0,2.737,98.29,46.18
2026-12-13,AM,7,4,7.558,941.594,1,28.599,1,"[0, 2200, 37, 967, 1004, 0]",4,7.558,941.594,28.599,1.144,0.667,0.0,1.811,83.98,31.39
2026-12-13,AM,8,7,7.989,1215.828,1,27.686,1,"[0, 531, 493, 2220, 1493, 978, 985, 35, 0]",7,7.989,1215.828,27.686,1.107,1.167,0.0,2.274,88.76,40.53
2026-12-13,AM,9,8,8.871,1213.17,1,35.593,1,"[0, 2041, 2067, 963, 105, 22, 11, 422, 434, 0]",8,8.871,1213.17,35.593,1.424,1.333,0.0,2.757,98.57,40.44
2026-12-13,PM,11,6,8.38,1071.275,1,19.295,1,"[0, 1528, 695, 696, 704, 743, 837, 0]",6,8.38,1071.275,19.295,0.772,1.0,0.0,1.772,93.11,35.71
2026-12-13,PM,12,6,8.975,1423.765,1,31.068,1,"[0, 1624, 1659, 1664, 1677, 532, 141, 0]",6,8.975,1423.765,31.068,1.243,1.0,0.0,2.243,99.72,47.46
2026-12-13,PM,13,5,6.698,874.555,1,22.912,1,"[0, 2138, 1120, 298, 164, 7, 0]",5,6.698,874.555,22.912,0.916,0.833,0.0,1.75,74.42,29.15
2026-12-13,PM,14,5,7.897,1046.879,1,16.598,1,"[0, 2081, 1589, 1801, 1693, 1343, 0]",5,7.897,1046.879,16.598,0.664,0.833,0.0,1.497,87.74,34.9
2026-12-13,PM,16,9,8.487,1370.85,1,20.236,1,"[0, 2139, 2142, 2152, 2175, 2184, 2077, 1971, 1832, 281, 0]",9,8.487,1370.85,20.236,0.809,1.5,0.0,2.309,94.3,45.7
2026-12-13,PM,17,6,7.799,1337.52,1,15.78,1,"[0, 1826, 1841, 1847, 1848, 818, 841, 0]",6,7.799,1337.52,15.78,0.631,1.0,0.0,1.631,86.66,44.58
2026-12-13,PM,18,8,8.611,1239.232,1,8.648,1,"[0, 1905, 1910, 1921, 1932, 1945, 1856, 1879, 1886, 0]",8,8.611,1239.232,8.648,0.346,1.333,0.0,1.679,95.68,41.31
2026-12-13,PM,19,6,6.845,983.179,1,24.706,1,"[0, 1974, 1982, 1994, 1995, 1894, 1062, 0]",6,6.845,983.179,24.706,0.988,1.0,0.0,1.988,76.06,32.77
2026-12-13,PM,21,1,4.464,491.901,1,18.678,1,"[0, 1022, 0]",1,4.464,491.901,18.678,0.747,0.167,0.0,0.914,49.61,16.4
2026-12-13,PM,5,5,7.488,1026.261,1,14.975,1,"[0, 2131, 2123, 2112, 2095, 147, 0]",5,7.488,1026.261,14.975,0.6,0.833,0.0,1.433,83.21,34.21
2026-12-14,AM,1,9,7.195,996.568,1,26.626,1,"[0, 859, 861, 1407, 1385, 1042, 1075, 56, 60, 90, 0]",9,7.195,996.568,26.626,1.065,1.5,0.0,2.565,79.95,33.22
2026-12-14,AM,10,8,8.342,1223.921,1,30.996,1,"[0, 1475, 702, 727, 1087, 554, 555, 1295, 1052, 0]",8,8.342,1223.921,30.996,1.24,1.333,0.0,2.573,92.68,40.8
2026-12-14,AM,13,10,8.675,1224.937,1,23.054,1,"[0, 1542, 1563, 1782, 1786, 1795, 1079, 295, 168, 170, 174, 0]",10,8.675,1224.937,23.054,0.922,1.667,0.0,2.589,96.38,40.83
2026-12-14,AM,2,9,8.857,1662.59,1,30.183,1,"[0, 76, 80, 82, 353, 356, 357, 483, 438, 470, 0]",9,8.857,1662.59,30.183,1.207,1.5,0.0,2.707,98.41,55.42
2026-12-14,AM,3,7,8.61,1093.313,1,28.059,1,"[0, 1438, 1469, 941, 1154, 358, 365, 366, 0]",7,8.61,1093.313,28.059,1.122,1.167,0.0,2.289,95.66,36.44
2026-12-14,AM,4,9,8.994,1413.21,1,31.775,1,"[0, 1908, 215, 220, 777, 776, 1, 795, 803, 758, 0]",9,8.994,1413.21,31.775,1.277,1.5,0.0,2.777,99.94,47.11
2026-12-14,AM,6,4,8.963,1242.253,1,27.58,1,"[0, 496, 2214, 2240, 1007, 0]",4,8.963,1242.253,27.58,1.103,0.667,0.0,1.77,99.58,41.41
2026-12-14,AM,7,8,8.802,1344.229,1,32.715,1,"[0, 495, 517, 529, 2032, 2053, 2056, 11, 1130, 0]",8,8.802,1344.229,32.715,1.309,1.333,0.0,2.642,97.8,44.81
2026-12-14,AM,8,6,5.281,749.463,1,29.203,1,"[0, 691, 1096, 413, 390, 397, 418, 0]",6,5.281,749.463,29.203,1.168,1.0,0.0,2.168,58.68,24.98
2026-12-14,AM,9,3,8.606,1089.038,1,25.035,1,"[0, 689, 558, 44, 0]",3,8.606,1089.038,25.035,1.001,0.5,0.0,1.501,95.63,36.3
2026-12-14,PM,11,9,7.87,1079.563,1,29.647,1,"[0, 1599, 1601, 1602, 1656, 1661, 728, 729, 158, 565, 0]",9,7.87,1079.563,29.647,1.186,1.5,0.0,2.686,87.44,35.99
2026-12-14,PM,12,3,7.976,950.384,1,12.587,1,"[0, 1676, 305, 279, 0]",3,7.976,950.384,12.587,0.503,0.5,0.0,1.003,88.63,31.68
2026-12-14,PM,14,6,3.721,612.609,1,16.552,1,"[0, 1796, 1802, 1700, 1704, 1746, 261, 0]",6,3.721,612.609,16.552,0.662,1.0,0.0,1.662,41.34,20.42
2026-12-14,PM,15,4,7.066,862.803,1,17.891,1,"[0, 601, 608, 617, 272, 0]",4,7.066,862.803,17.891,0.716,0.667,0.0,1.382,78.51,28.76
2026-12-14,PM,16,6,8.26,1212.812,1,15.753,1,"[0, 2137, 2141, 2190, 1564, 1827, 847, 0]",6,8.26,1212.812,15.753,0.63,1.0,0.0,1.63,91.78,40.43
2026-12-14,PM,17,7,8.11,1129.153,1,25.071,1,"[0, 1924, 1857, 1835, 1846, 1848, 1853, 1064, 0]",7,8.11,1129.153,25.071,1.003,1.167,0.0,2.17,90.11,37.64
2026-12-14,PM,18,7,8.055,1234.081,1,24.696,1,"[0, 1986, 1998, 2002, 2005, 1883, 892, 1061, 0]",7,8.055,1234.081,24.696,0.988,1.167,0.0,2.155,89.49,41.14
2026-12-14,PM,19,6,6.844,1120.385,1,14.701,1,"[0, 244, 1366, 873, 903, 619, 838, 0]",6,6.844,1120.385,14.701,0.588,1.0,0.0,1.588,76.05,37.35
2026-12-14,PM,5,7,7.576,1052.138,1,27.259,1,"[0, 641, 652, 677, 2111, 510, 113, 2251, 0]",7,7.576,1052.138,27.259,1.09,1.167,0.0,2.257,84.18,35.07
2026-12-15,AM,1,9,8.518,1122.705,1,24.395,1,"[0, 1134, 865, 1024, 57, 52, 98, 1194, 343, 348, 0]",9,8.518,1122.705,24.395,0.976,1.5,0.0,2.476,94.65,37.42
2026-12-15,AM,10,6,7.029,1001.19,1,28.617,1,"[0, 1757, 1476, 1478, 1480, 124, 383, 0]",6,7.029,1001.19,28.617,1.145,1.0,0.0,2.145,78.1,33.37
2026-12-15,AM,11,7,8.624,1298.32,1,22.829,1,"[0, 491, 712, 716, 1086, 1091, 1093, 538, 0]",7,8.624,1298.32,22.829,0.913,1.167,0.0,2.08,95.83,43.28
2026-12-15,AM,16,8,8.921,1275.542,1,15.987,1,"[0, 2174, 2187, 1990, 1842, 1825, 590, 843, 850, 0]",8,8.921,1275.542,15.987,0.639,1.333,0.0,1.973,99.12,42.52
2026-12-15,AM,2,3,6.814,980.977,1,28.638,1,"[0, 356, 450, 458, 0]",3,6.814,980.977,28.638,1.146,0.5,0.0,1.646,75.71,32.7
2026-12-15,AM,3,5,7.274,1034.938,1,27.713,1,"[0, 1145, 1153, 359, 365, 371, 0]",5,7.274,1034.938,27.713,1.109,0.833,0.0,1.942,80.83,34.5
2026-12-15,AM,4,6,7.458,1065.217,1,25.039,1,"[0, 1421, 1426, 1441, 1154, 1161, 1411, 0]",6,7.458,1065.217,25.039,1.002,1.0,0.0,2.002,82.87,35.51
2026-12-15,AM,5,7,8.845,1264.465,1,38.179,1,"[0, 1449, 203, 927, 945, 210, 1613, 757, 0]",7,8.845,1264.465,38.179,1.585,1.167,0.0,2.752,98.28,42.15
2026-12-15,AM,6,7,8.25,1245.367,1,34.574,1,"[0, 2118, 2121, 513, 1499, 1489, 806, 2227, 0]",7,8.25,1245.367,34.574,1.383,1.167,0.0,2.55,91.66,41.51
2026-12-15,AM,8,6,8.527,1093.255,1,27.523,1,"[0, 534, 2228, 977, 1375, 987, 1008, 0]",6,8.527,1093.255,27.523,1.101,1.0,0.0,2.101,94.75,36.44
2026-12-15,AM,9,8,8.819,1304.54,1,33.222,1,"[0, 2090, 2044, 2069, 2072, 1016, 969, 974, 425, 0]",8,8.819,1304.54,33.222,1.329,1.333,0.0,2.662,97.99,43.48
2026-12-15,PM,12,6,5.384,765.719,1,29.99,1,"[0, 1600, 1621, 1629, 719, 727, 138, 0]",6,5.384,765.719,29.99,1.2,1.0,0.0,2.2,59.82,25.52
2026-12-15,PM,13,5,8.191,1140.188,1,7.039,1,"[0, 1634, 1661, 1662, 2138, 1753, 0]",5,8.191,1140.188,7.039,0.282,0.833,0.0,1.115,91.01,38.01
2026-12-15,PM,14,7,7.683,1112.111,1,16.691,1,"[0, 1550, 1557, 1570, 1788, 1698, 1713, 825, 0]",7,7.683,1112.111,16.691,0.668,1.167,0.0,1.834,85.36,37.07
2026-12-15,PM,15,6,8.629,1248.495,1,18.192,1,"[0, 2134, 1740, 1743, 600, 602, 273, 0]",6,8.629,1248.495,18.192,0.728,1.0,0.0,1.728,95.87,41.62
2026-12-15,PM,17,5,7.845,1177.234,1,8.73,1,"[0, 1827, 1834, 1837, 1838, 1843, 0]",5,7.845,1177.234,8.73,0.349,0.833,0.0,1.183,87.17,39.24
2026-12-15,PM,18,7,7.644,1048.525,1,13.909,1,"[0, 1918, 1920, 1933, 1956, 1863, 1869, 587, 0]",7,7.644,1048.525,13.909,0.556,1.167,0.0,1.723,84.94,34.95
2026-12-15,PM,19,6,8.613,1135.384,1,14.419,1,"[0, 931, 1973, 1895, 870, 623, 584, 0]",6,8.613,1135.384,14.419,0.578,1.0,0.0,1.578,95.7,37.85
2026-12-15,PM,20,6,5.513,820.154,1,20.944,1,"[0, 244, 250, 252, 891, 615, 1049, 0]",6,5.513,820.154,20.944,0.838,1.0,0.0,1.838,61.25,27.34
2026-12-15,PM,21,1,3.713,501.092,1,12.4,1,"[0, 856, 0]",1,3.713,501.092,12.4,0.496,0.167,0.0,0.663,41.26,16.7
2026-12-15,PM,7,6,8.6,1193.998,1,27.406,1,"[0, 672, 678, 682, 156, 2214, 2250, 0]",6,8.6,1193.998,27.406,1.096,1.0,0.0,2.096,95.56,39.8
2026-12-16,AM,10,7,7.11,1088.968,1,35.239,1,"[0, 1648, 2063, 1099, 31, 411, 433, 421, 0]",7,7.11,1088.968,35.239,1.41,1.167,0.0,2.576,79.0,36.3
2026-12-16,AM,11,9,7.898,1130.951,1,32.229,1,"[0, 1593, 1089, 542, 567, 1296, 43, 124, 399, 1057, 0]",9,7.898,1130.951,32.229,1.289,1.5,0.0,2.789,87.76,37.7
2026-12-16,AM,12,7,8.611,1195.826,1,31.505,1,"[0, 692, 698, 1400, 551, 552, 1056, 1394, 0]",7,8.611,1195.826,31.505,1.26,1.167,0.0,2.427,95.68,39.86
